"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-20","2016","01","20","","8.2","","4.1","","6.2","","11.8","","0.0","","","M","","M","3.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-21","2016","01","21","","8.5","","5.2","","6.9","","11.1","","0.0","","","M","","M","32.8","","","","4","","56",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-22","2016","01","22","","11.1","","5.8","","8.5","","9.5","","0.0","","","M","","M","17.2","","","","5","","50",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-23","2016","01","23","","7.9","","5.9","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-24","2016","01","24","","9.3","","2.1","","5.7","","12.3","","0.0","","","M","","M","3.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-25","2016","01","25","","8.9","","0.5","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-26","2016","01","26","","8.4","","4.9","","6.7","","11.3","","0.0","","","M","","M","18.7","","","","4","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-27","2016","01","27","","10.6","","5.3","","8.0","","10.0","","0.0","","","M","","M","15.4","","","","5","","44",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-28","2016","01","28","","12.1","","7.4","","9.8","","8.2","","0.0","","","M","","M","44.8","","","","5","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-29","2016","01","29","","8.1","","4.9","","6.5","","11.5","","0.0","","","M","","M","5.7","","","","23","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-30","2016","01","30","","6.7","","3.7","","5.2","","12.8","","0.0","","","M","","M","6.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-01-31","2016","01","31","","4.9","","3.3","","4.1","","13.9","","0.0","","","M","","M","7.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-01","2016","02","01","","6.0","","0.5","","3.3","","14.7","","0.0","","","M","","M","2.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-02","2016","02","02","","5.4","","1.0","","3.2","","14.8","","0.0","","","M","","M","1.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-03","2016","02","03","","5.8","","1.6","","3.7","","14.3","","0.0","","","M","","M","7.0","","","","4","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-04","2016","02","04","","8.9","","3.5","","6.2","","11.8","","0.0","","","M","","M","11.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-05","2016","02","05","","9.2","","3.3","","6.3","","11.7","","0.0","","","M","","M","10.3","","","","5","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-06","2016","02","06","","9.3","","2.1","","5.7","","12.3","","0.0","","","M","","M","1.0","","","","23","","61",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-07","2016","02","07","","8.9","","2.0","","5.5","","12.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-08","2016","02","08","","14.5","","5.7","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","36","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-09","2016","02","09","","14.5","","8.6","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","4","","61",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-10","2016","02","10","","10.5","","3.9","","7.2","","10.8","","0.0","","","M","","M","2.9","","","","4","","59",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-11","2016","02","11","","10.9","","2.3","","6.6","","11.4","","0.0","","","M","","M","6.2","","","","5","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-12","2016","02","12","","10.6","","7.2","","8.9","","9.1","","0.0","","","M","","M","34.8","","","","35","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-13","2016","02","13","","7.8","","4.6","","6.2","","11.8","","0.0","","","M","","M","23.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-14","2016","02","14","","11.6","","4.9","","8.3","","9.7","","0.0","","","M","","M","16.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-15","2016","02","15","","9.5","","7.1","","8.3","","9.7","","0.0","","","M","","M","40.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-16","2016","02","16","","12.7","","6.1","","9.4","","8.6","","0.0","","","M","","M","8.0","","","","5","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-17","2016","02","17","","10.0","","6.7","","8.4","","9.6","","0.0","","","M","","M","1.1","","","","3","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-18","2016","02","18","","10.2","","5.2","","7.7","","10.3","","0.0","","","M","","M","18.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-19","2016","02","19","","9.2","","4.6","","6.9","","11.1","","0.0","","","M","","M","1.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-20","2016","02","20","","10.6","","3.7","","7.2","","10.8","","0.0","","","M","","M","0.5","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-21","2016","02","21","","7.4","","2.1","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","5","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-22","2016","02","22","","10.6","","2.1","","6.4","","11.6","","0.0","","","M","","M","0.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-23","2016","02","23","","12.0","","0.9","","6.5","","11.5","","0.0","","","M","","M","0.2","","","","35","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-24","2016","02","24","","12.8","","6.2","","9.5","","8.5","","0.0","","","M","","M","0.2","","","","5","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-25","2016","02","25","","15.6","","4.2","","9.9","","8.1","","0.0","","","M","","M","0.0","","","","2","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-26","2016","02","26","","13.8","","6.4","","10.1","","7.9","","0.0","","","M","","M","0.3","","","","3","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-27","2016","02","27","","12.7","","6.2","","9.5","","8.5","","0.0","","","M","","M","0.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-28","2016","02","28","","10.7","","6.3","","8.5","","9.5","","0.0","","","M","","M","1.0","","","","24","","56",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-02-29","2016","02","29","","11.7","","5.0","","8.4","","9.6","","0.0","","","M","","M","1.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-01","2016","03","01","","","M","5.4","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-02","2016","03","02","","11.4","","1.8","","6.6","","11.4","","0.0","","","M","","M","9.2","","","","10","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-03","2016","03","03","","12.0","","4.4","","8.2","","9.8","","0.0","","","M","","M","21.5","","","","4","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-04","2016","03","04","","11.4","","5.5","","8.5","","9.5","","0.0","","","M","","M","4.4","","","","3","","54",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-05","2016","03","05","","14.8","","5.8","","10.3","","7.7","","0.0","","","M","","M","8.8","","","","3","","48",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-06","2016","03","06","","12.9","","4.1","","8.5","","9.5","","0.0","","","M","","M","3.1","","","","35","","44",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-07","2016","03","07","","8.0","","3.8","","5.9","","12.1","","0.0","","","M","","M","7.9","","","","4","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-08","2016","03","08","","11.0","","3.2","","7.1","","10.9","","0.0","","","M","","M","2.1","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-09","2016","03","09","","11.7","","3.7","","7.7","","10.3","","0.0","","","M","","M","9.4","","","","3","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-10","2016","03","10","","15.1","","3.0","","9.1","","8.9","","0.0","","","M","","M","10.1","","","","25","","54",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-11","2016","03","11","","12.1","","3.6","","7.9","","10.1","","0.0","","","M","","M","0.2","","","","30","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-12","2016","03","12","","10.0","","5.5","","7.8","","10.2","","0.0","","","M","","M","7.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-13","2016","03","13","","9.8","","2.4","","6.1","","11.9","","0.0","","","M","","M","2.6","","","","31","","48",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-14","2016","03","14","","8.2","","4.1","","6.2","","11.8","","0.0","","","M","","M","6.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-15","2016","03","15","","9.6","","4.1","","6.9","","11.1","","0.0","","","M","","M","1.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-16","2016","03","16","","11.2","","3.4","","7.3","","10.7","","0.0","","","M","","M","2.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-17","2016","03","17","","12.8","","2.5","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","32","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-18","2016","03","18","","15.1","","4.9","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","36","","46",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-19","2016","03","19","","15.5","","6.9","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","36","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-20","2016","03","20","","12.5","","6.8","","9.7","","8.3","","0.0","","","M","","M","1.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-21","2016","03","21","","15.2","","5.4","","10.3","","7.7","","0.0","","","M","","M","2.1","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-22","2016","03","22","","13.2","","7.0","","10.1","","7.9","","0.0","","","M","","M","7.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-23","2016","03","23","","9.8","","7.0","","8.4","","9.6","","0.0","","","M","","M","8.1","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-24","2016","03","24","","9.8","","6.1","","8.0","","10.0","","0.0","","","M","","M","7.3","","","","22","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-25","2016","03","25","","13.2","","4.6","","8.9","","9.1","","0.0","","","M","","M","2.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-26","2016","03","26","","15.2","","3.7","","9.5","","8.5","","0.0","","","M","","M","0.0","","","","5","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-27","2016","03","27","","11.1","","6.0","","8.6","","9.4","","0.0","","","M","","M","18.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-28","2016","03","28","","15.1","","2.3","","8.7","","9.3","","0.0","","","M","","M","0.2","","","","5","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-29","2016","03","29","","19.5","","5.8","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","4","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-30","2016","03","30","","22.2","","8.4","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","4","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-03-31","2016","03","31","","22.0","","9.5","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","5","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-01","2016","04","01","","21.5","","7.7","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","4","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-02","2016","04","02","","18.4","","7.0","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-03","2016","04","03","","20.6","","4.8","","12.7","","5.3","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-04","2016","04","04","","14.5","","8.1","","11.3","","6.7","","0.0","","","M","","M","16.3","","","","25","","46",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-05","2016","04","05","","10.7","","7.7","","9.2","","8.8","","0.0","","","M","","M","0.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-06","2016","04","06","","17.1","","8.4","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-07","2016","04","07","","26.2","","7.9","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","7","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-08","2016","04","08","","24.1","","11.5","","17.8","","0.2","","0.0","","","M","","M","0.2","","","","1","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-09","2016","04","09","","20.7","","5.4","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-10","2016","04","10","","16.3","","4.7","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-11","2016","04","11","","13.2","","9.3","","11.3","","6.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-12","2016","04","12","","14.7","","6.7","","10.7","","7.3","","0.0","","","M","","M","16.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-13","2016","04","13","","13.7","","5.6","","9.7","","8.3","","0.0","","","M","","M","7.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-14","2016","04","14","","11.8","","4.1","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-15","2016","04","15","","13.0","","6.2","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-16","2016","04","16","","17.7","","4.0","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-17","2016","04","17","","25.0","","8.7","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","3","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-18","2016","04","18","","28.9","","14.1","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","1","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-19","2016","04","19","","27.6","","14.4","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","1","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-20","2016","04","20","","28.7","","14.5","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","4","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-21","2016","04","21","","23.0","","10.9","","17.0","","1.0","","0.0","","","M","","M","0.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-22","2016","04","22","","15.9","","11.5","","13.7","","4.3","","0.0","","","M","","M","4.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-23","2016","04","23","","14.4","","9.9","","12.2","","5.8","","0.0","","","M","","M","3.5","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-24","2016","04","24","","12.5","","7.6","","10.1","","7.9","","0.0","","","M","","M","5.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-25","2016","04","25","","14.7","","7.1","","10.9","","7.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-26","2016","04","26","","16.7","","7.9","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-27","2016","04","27","","16.5","","7.7","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-28","2016","04","28","","17.1","","7.8","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-29","2016","04","29","","13.9","","10.7","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-04-30","2016","04","30","","21.4","","4.6","","13.0","","5.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-01","2016","05","01","","26.7","","8.9","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","3","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-02","2016","05","02","","30.3","","13.9","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","5","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-03","2016","05","03","","23.2","","12.5","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","3","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-04","2016","05","04","","16.8","","10.9","","13.9","","4.1","","0.0","","","M","","M","4.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-05","2016","05","05","","24.1","","10.9","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","31","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-06","2016","05","06","","29.4","","12.3","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","5","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-07","2016","05","07","","27.4","","11.9","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","2","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-08","2016","05","08","","18.6","","8.9","","13.8","","4.2","","0.0","","","M","","M","4.2","","","","36","","59",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-09","2016","05","09","","20.9","","6.8","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-10","2016","05","10","","24.5","","8.7","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","5","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-11","2016","05","11","","19.3","","9.9","","14.6","","3.4","","0.0","","","M","","M","0.2","","","","4","","63",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-12","2016","05","12","","24.7","","9.3","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","2","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-13","2016","05","13","","27.6","","15.6","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","32","","44",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-14","2016","05","14","","26.3","","13.6","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","33","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-15","2016","05","15","","17.0","","12.9","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-16","2016","05","16","","17.7","","12.4","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-17","2016","05","17","","21.4","","12.2","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-18","2016","05","18","","18.9","","10.8","","14.9","","3.1","","0.0","","","M","","M","5.3","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-19","2016","05","19","","14.8","","9.2","","12.0","","6.0","","0.0","","","M","","M","10.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-20","2016","05","20","","20.2","","9.5","","14.9","","3.1","","0.0","","","M","","M","5.2","","","","29","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-21","2016","05","21","","17.2","","11.3","","14.3","","3.7","","0.0","","","M","","M","4.8","","","","32","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-22","2016","05","22","","15.3","","10.8","","13.1","","4.9","","0.0","","","M","","M","0.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-23","2016","05","23","","14.8","","10.9","","12.9","","5.1","","0.0","","","M","","M","2.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-24","2016","05","24","","18.2","","11.9","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-25","2016","05","25","","20.0","","13.2","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-26","2016","05","26","","14.8","","11.1","","13.0","","5.0","","0.0","","","M","","M","1.1","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-27","2016","05","27","","13.2","","8.5","","10.9","","7.1","","0.0","","","M","","M","3.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-28","2016","05","28","","11.7","","8.9","","10.3","","7.7","","0.0","","","M","","M","15.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-29","2016","05","29","","17.4","","9.7","","13.6","","4.4","","0.0","","","M","","M","4.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-30","2016","05","30","","21.9","","7.8","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-05-31","2016","05","31","","25.5","","11.3","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","4","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-01","2016","06","01","","22.7","","12.3","","17.5","","0.5","","0.0","","","M","","M","2.1","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-02","2016","06","02","","19.8","","13.3","","16.6","","1.4","","0.0","","","M","","M","18.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-03","2016","06","03","","25.0","","12.7","","18.9","","0.0","","0.9","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-04","2016","06","04","","31.5","","16.0","","23.8","","0.0","","5.8","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-05","2016","06","05","","33.4","","19.3","","26.4","","0.0","","8.4","","","M","","M","0.0","","","","4","","33",""
